endTime,artistName,trackName,msPlayed
2021-08-19 07:12,Sergei Rachmaninoff,"Rhapsody On a Theme of Paganini, Op. 43: V. Variation XVIII",163413
2021-08-19 07:22,bbno$,edamame (feat. Rich Brian),10530
2021-08-19 07:22,Sergei Rachmaninoff,"Piano Concerto No. 2 in C Minor, Op. 18: I. Moderato",224705
2021-08-19 08:40,Said The Sky,Treading Water,158188
2021-08-19 08:45,Said The Sky,All I Got,315724
2021-08-19 08:50,ILLENIUM,In My Mind,300222
2021-08-19 08:55,Seven Lions,Shadows,270422
2021-08-19 08:57,Boombox Cartel,People I Know,122321
2021-08-20 05:44,Justin Bieber,Anyone,6720
2021-08-20 05:44,Justin Bieber,Die For You (feat. Dominic Fike),1343
2021-08-20 05:44,Justin Bieber,MLK Interlude,1237
2021-08-20 05:44,Justin Bieber,Holy (feat. Chance The Rapper),1002
2021-08-20 05:44,The Kid LAROI,STAY (with Justin Bieber),51733
2021-08-20 05:44,Justin Bieber,Hold On,1023
2021-08-20 05:44,Justin Bieber,Hold On,2858
2021-08-20 05:47,Justin Bieber,Somebody,179414
2021-08-20 05:50,Justin Bieber,Ghost,153190
2021-08-20 05:54,Justin Bieber,Peaches (feat. Daniel Caesar & Giveon),198081
2021-08-20 09:49,bbno$,edamame (feat. Rich Brian),11610
2021-08-20 09:49,Justin Bieber,Love You Different (feat. BEAM),4710
2021-08-20 14:36,Justin Bieber,Love You Different (feat. BEAM),32598
2021-08-20 14:45,ILLENIUM,Brave Soul,538794
2021-08-20 14:50,Said The Sky,All I Got,315724
2021-08-20 14:54,SLANDER,Potions,187775
2021-08-21 11:16,Jordon He,C.B.F,16490
2021-08-21 11:16,Twoset Violin,40 Minutes of Brett's Relaxing Lofi Beat,7350
2021-08-21 15:26,Franz Liszt,"Liebestraum No. 3 in A-Flat Major, S. 541 / 3",51880
2021-08-21 15:26,Johann Sebastian Bach,"Concerto for 2 Violins in D Minor, BWV 1043: I. Vivace",5940
2021-08-22 02:36,Gustav Mahler,Symphony No. 5 In C Sharp Minor: IV. Adagietto. Sehr langsam,659000
2021-08-22 08:43,Bologni Bruno Violin Duo,"9. Sergei Prokofiev: Sonata In D Major, Opus 94a For Violin And",514000
2021-08-22 08:48,Johann Sebastian Bach,"Violin Sonata No. 2 in A Minor, BWV 1003: III. Andante",308533
2021-08-22 09:01,Igor Stravinsky,"The Rite of Spring, Part 2: VI. Sacrificial Dance",119296
2021-08-22 09:04,SLANDER,Potions,226784
2021-08-22 09:07,Edward Elgar,"Salut d'amour, Op. 12",2069
2021-08-22 09:07,ILLENIUM,First Time (feat. iann dior) - Sam Feldt Remix,154796
2021-08-22 09:09,Johann Sebastian Bach,"Concerto for 2 Violins in D Minor, BWV 1043: I. Vivace",43379
2021-08-22 09:12,Edward Elgar,"Elgar: Serenade for Strings in E Minor, Op. 20: II. Larghetto",149430
2021-08-22 09:16,Edward Elgar,"Elgar: Symphony No. 2 in E-Flat Major, Op. 63: II. Larghetto",265610
2021-08-22 09:24,Edward Elgar,"Elgar: Serenade for Strings in E Minor, Op. 20: II. Larghetto",489693
2021-08-22 09:31,Edward Elgar,"Elgar: Serenade for Strings in E Minor, Op. 20: III. Allegretto - Come prima",144596
2021-08-22 09:37,Edward Elgar,"Elgar: Serenade for Strings in E Minor, Op. 20: II. Larghetto",406693
2021-08-22 09:40,Edward Elgar,"Elgar: Serenade for Strings in E Minor, Op. 20: III. Allegretto - Come prima",192360
2021-08-22 10:00,Edward Elgar,"Elgar: Symphony No. 2 in E-Flat Major, Op. 63: I. Allegro vivace e nobilmente",1163386
2021-08-22 10:14,Edward Elgar,"Elgar: Symphony No. 2 in E-Flat Major, Op. 63: II. Larghetto",830493
2021-08-22 10:22,Edward Elgar,"Elgar: Symphony No. 2 in E-Flat Major, Op. 63: III. Rondo (Presto)",499853
2021-08-22 10:36,Edward Elgar,"Elgar: Symphony No. 2 in E-Flat Major, Op. 63: IV. Moderato e maestoso",866400
2021-08-22 13:32,Edward Elgar,"Pomp and Circumstance, Op. 39: No. 1 in D Major",340300
2021-08-22 13:33,Sergei Rachmaninoff,"Piano Concerto No. 2 in C Minor, Op. 18: 2. Adagio sostenuto",31820
2021-08-22 13:33,Edward Elgar,"Cello Concerto in E Minor, Op. 85: II. Lento - Allegro molto",42930
2021-08-22 13:45,Edward Elgar,"Serenade in E Minor, Op. 20: II. Larghetto",209570
2021-08-22 13:46,Said The Sky,Treading Water - CloudNone Remix,67210
2021-08-22 13:52,Said The Sky,Treading Water,364992
2021-08-22 13:55,Said The Sky,Change Your Mind,179154
2021-08-22 14:00,Seven Lions,Rush Over Me,259555
2021-08-22 14:03,ILLENIUM,In Your Arms (with X Ambassadors),220730
2021-08-22 14:47,Nurko,Breathe Without,66719
2021-08-22 14:50,Sergei Rachmaninoff,"Rhapsody on a Theme of Paganini, Op. 43: Variation 18. Andante cantabile",156493
2021-08-22 14:52,Sergei Rachmaninoff,"Piano Concerto No. 2 in C Minor, Op. 18: 2. Adagio sostenuto",87656
2021-08-23 05:20,Sergei Rachmaninoff,"Piano Concerto No. 2 in C Minor, Op. 18: 2. Adagio sostenuto",23110
2021-08-23 18:27,Tsunari,"ฟาด (From ""D.U.M.B.FOUND"")",112128
2021-08-24 08:57,Sergei Rachmaninoff,"Piano Concerto No. 2 in C Minor, Op. 18: II. Adagio sostenuto",49290
2021-08-24 08:57,Sergei Rachmaninoff,"Piano Concerto No. 2 in C Minor, Op. 18: 2. Adagio sostenuto",14680
2021-08-24 09:01,Johann Sebastian Bach,"Violin Partita No. 3 in E Major, BWV 1006: I. Preludio",214266
2021-08-24 09:22,Niccolò Paganini,"24 Caprices for Violin, Op.1, MS. 25: No. 24 in A Minor",284960
2021-08-24 09:25,Niccolò Paganini,"24 Caprices for Violin, Op.1, MS. 25: No. 5 in a Minor",155720
2021-08-24 09:41,Jean Sibelius,"Sibelius: Violin Concerto in D Minor, Op. 47: I. Allegro moderato",970933
2021-08-24 09:50,Claude Debussy,"Debussy: La Mer, L. 111a: I. De l'aube à midi sur la mer",526280
2021-08-24 09:53,Wolfgang Amadeus Mozart,"Violin Concerto No. 4 in D Major, K. 218 (Cadenza: Kreisler): I. Allegro",201450
2021-08-25 03:02,Wolfgang Amadeus Mozart,"Violin Concerto No. 4 in D Major, K. 218 (Cadenza: Kreisler): I. Allegro",370835
2021-08-25 06:06,Eugène Ysaÿe,"Sonata for Solo Violin No. 3 in D Minor, Op. 27 No. 3 ""A Georges Enesco"": Ballade (Lento molto sostenuto, molto moderato quasi lento, allegro in tempo giusto e con bravura)",89704
2021-08-25 06:08,Tsunari,"ฟาด (From ""D.U.M.B.FOUND"")",126016
2021-08-25 06:12,Excision,Demisaur,187072
2021-08-25 06:15,Excision,Bunker Buster,233646
2021-08-25 06:19,Flux Pavilion,Somebody Else,240000
2021-08-25 06:33,Virtual Riot,In My Head,222352
2021-08-25 06:37,Kayzo,Lifeline,246400
2021-08-25 06:40,Eptic,Shadow People,186000
2021-08-25 06:44,Excision,Unbound,227167
2021-08-25 06:49,Modestep,Nothing,259200
2021-08-25 06:51,PhaseOne,Death Waltz,166400
2021-08-25 06:53,SVDDEN DEATH,Blood On Me,115633
2021-08-25 06:54,Kayzo,Braincase,49109
2021-08-25 06:55,Kayzo,Poison (With Paris Shadows) - VIP,14650
2021-08-25 06:55,ILLENIUM,Crazy Times,9340
2021-08-25 06:55,ILLENIUM,Blame Myself,18550
2021-08-25 06:55,Kayzo,REPLAY (with Shiah Maisel),24420
2021-08-25 06:57,ILLENIUM,Brave Soul,81240
2021-08-25 07:48,Said The Sky,All I Got,104650
2021-08-25 07:49,ILLENIUM,Brave Soul,102077
2021-08-25 07:56,SLANDER,"Anywhere (feat. shYbeast, PLYA)",287600
2021-08-25 07:59,ILLENIUM,Sad Songs (& Said The Sky with Annika Wells),210423
2021-08-25 14:46,RL Grime,Take It Away,18426
2021-08-25 14:49,SVDDEN DEATH,Blood On Me,190455
2021-08-25 14:52,Kayzo,Braincase,192000
2021-08-25 14:56,Excision,Oxygen,218750
2021-08-25 14:59,Ray Volpe,Feeling This Way,207200
2021-08-25 14:59,Eptic,Power,20037
2021-08-26 08:25,Eptic,Power,16000
2021-08-26 08:25,DJ Snake,SouthSide (feat. Eptic),23770
2021-08-26 08:28,DJ Snake,Run It (feat. Rick Ross & Rich Brian),149860
2021-08-26 08:28,Excision,Demisaur,10850
2021-08-26 08:31,ILLENIUM,In My Mind,190049
2021-08-26 08:37,Excision,Your Fault,314818
2021-08-26 08:38,Pegboard Nerds,Bring The Madness - Noisestorm Remix,71642
2021-08-26 13:13,Excision,Salvation,201436
2021-08-26 13:14,Excision,Demisaur,94553
2021-08-27 00:59,Tsunari,"ฟาด (From ""D.U.M.B.FOUND"")",2154
2021-08-27 01:01,MEDUZA,Paradise (feat. Dermot Kennedy),130115
2021-08-27 01:04,MEDUZA,Lose Control,168387
2021-08-27 01:05,MEDUZA,Piece Of Your Heart,56059
2021-08-27 01:05,MEDUZA,Piece Of Your Heart - Alok Remix,13329
2021-08-27 01:07,MEDUZA,Piece Of Your Heart,104717
2021-08-27 01:10,MEDUZA,Piece Of Your Heart - Alok Remix,166451
2021-08-27 01:13,Ed Sheeran,Bad Habits - MEDUZA Remix,194331
2021-08-27 01:16,MEDUZA,Born To Love (feat. SHELLS),162295
2021-08-27 01:19,MEDUZA,Lose Control - ChildsPlay & Badd Dimes Remix,207021
2021-08-27 01:23,MEDUZA,Piece Of Your Heart - James Hype Remix,226742
2021-08-27 01:23,MEDUZA,Paradise - Vintage Culture Remix,7320
2021-08-27 01:24,Faithless,Innadadance (feat. Suli Breaks & Jazzie B) [Meduza Remix] - Edit,50500
2021-08-27 01:27,Diplo,On My Mind,165704
2021-08-27 01:31,Tchami,Praise (feat. Gunna),210000
2021-08-27 01:34,Whethan,Let Me Take You (feat. Jeremih),168685
2021-08-27 01:39,Dom Dolla,Define,213152
2021-08-27 01:50,Moksi,Slow Burn,130120
2021-08-27 01:51,ILLENIUM,Blame Myself,80780
2021-08-27 04:26,ILLENIUM,Heavenly Side,3605
2021-08-27 04:26,Said The Sky,Treading Water,148380
2021-08-27 04:27,ILLENIUM,Brave Soul,63722
2021-08-27 04:27,ILLENIUM,Crazy Times,1962
2021-08-27 04:30,ILLENIUM,Brave Soul,148822
2021-08-27 04:34,Seven Lions,Shadows,270422
2021-08-27 04:40,Said The Sky,All I Got,315724
2021-08-27 04:43,Boombox Cartel,People I Know,216428
2021-08-27 04:47,ILLENIUM,Sad Songs (& Said The Sky with Annika Wells),210423
2021-08-27 04:50,RL Grime,UCLA,192000
2021-08-27 04:54,SLANDER,Potions,215200
2021-08-27 05:49,Seven Lions,Island (feat. Nevve),97164
2021-08-27 18:49,bbno$,sriracha,12074
2021-08-27 18:49,Mili,String Theocracy,13269
2021-08-28 04:51,Said The Sky,Treading Water,121420
2021-08-28 04:53,ILLENIUM,Blame Myself,136821
2021-08-28 04:57,ILLENIUM,Crazy Times,230400
2021-08-28 05:01,ILLENIUM,Nightlight,222400
2021-08-28 05:05,ILLENIUM,Sideways,251830
2021-08-28 05:08,ILLENIUM,Paper Thin,197062
2021-08-28 05:11,ILLENIUM,First Time,165779
2021-08-28 05:14,ILLENIUM,Fragments,210000
2021-08-28 05:37,ILLENIUM,Hearts on Fire,236317
2021-08-28 05:41,ILLENIUM,Losing Patience,25328
2021-08-28 05:41,ILLENIUM,U & Me,213500
2021-08-28 05:51,Sergei Rachmaninoff,Vespers op. 37: XI. Meine Seele preist den Herrn-Magnificat,584840
2021-08-28 05:53,Ludwig van Beethoven,"32 Variations in C Minor, WoO 80: Variation 32",92066
2021-08-28 05:57,Sergei Rachmaninoff,"Prélude in G flat, Op.23, No.10: Largo",234173
2021-08-28 06:06,Sergei Rachmaninoff,"Concerto for Piano and Orchestra No. 2 in C Minor, Op. 18: I. Moderato - Piu vivo - Maestoso - Moderato",585293
2021-08-28 06:09,Sergei Rachmaninoff,"Études-Tableaux, Op. 33: No. 1 in F Minor. Allegro non troppo",167066
2021-08-28 06:13,Sergei Rachmaninoff,"Rachmaninov: 6 Moments Musicaux, Op. 16: No. 3 in B Minor",256586
2021-08-28 06:19,Sergei Rachmaninoff,"Suite No.2 for 2 Pianos, Op.17: 2. Waltz (Presto)",350840
2021-08-28 06:24,Johann Sebastian Bach,"Partita No. 4 in D Major, BWV 828: V. Sarabande",256626
2021-08-28 06:26,Sergei Rachmaninoff,"Rachmaninov: Rhapsody on a Theme of Paganini, Op. 43: Variation 23 (L'istesso tempo)",125440
2021-08-28 06:37,Sergei Rachmaninoff,"Piano Concerto No. 3 in D Minor, Op. 30: II. Intermezzo: Adagio",685600
2021-08-28 06:44,Carl Tausig,"Valse Caprice No. 2, Op. 167, ""Man lebt nur einmal"" (arr. C. Tausig for piano)",423866
2021-08-28 06:51,Sergei Rachmaninoff,"12 Songs, Op. 21 (text by A.N. Apukhtin, S.Y. Nadson, E. Beketova, A. Golenishchev-Kutuzov and A. Kruglov): No. 1. Sud'ba (Fate)",434880
2021-08-28 07:03,Sergei Rachmaninoff,"Piano Concerto No. 2 in C Minor, Op. 18: II. Adagio sostenuto",713000
2021-08-28 07:17,Sergei Rachmaninoff,"The Cliff, Op. 7",840013
2021-08-28 07:19,Sergei Rachmaninoff,Variation 19: Allegro vivace,77946
2021-08-28 07:24,Sergei Rachmaninoff,"Études-tableaux, Op. 33: No. 3 in C Minor: Grave",309000
2021-08-28 07:28,Sergei Rachmaninoff,"Prelude In F Sharp Minor, Op.23, No.1: Largo",258266
2021-08-28 07:43,Sergei Rachmaninoff,"Piano Concerto No.3 in D minor, Op.30: 3. Finale (Alla breve)",898493
2021-08-28 07:44,Sergei Rachmaninoff,Rachmaninov : Rhapsody on a Theme of Paganini Op.43 : III Variation 7,70106
2021-08-28 07:46,Sergei Rachmaninoff,Aleko: Intermezzo,114266
2021-08-28 07:47,Sergei Rachmaninoff,"Rhapsody on a Theme of Paganini, Op. 43: Variation XIX",26160
2021-08-28 07:47,Sergei Rachmaninoff,"Rhapsody on a Theme of Paganini, Op. 43: Variation 9",32680
2021-08-28 07:50,Sergei Rachmaninoff,"Prelude in C minor, Op.23, No.7: Allegro",151573
2021-08-28 07:53,Sergei Rachmaninoff,"6 Morceaux, Op. 11: 5. Romance",178520
2021-08-28 07:55,Sergei Rachmaninoff,13 Préludes op.32: No.9 in A major: Allegro moderato,149520
2021-08-28 08:03,Sergei Rachmaninoff,"Vespers, Op. 37: Glory to God in the Highest (2)",467629
2021-08-28 08:22,Sergei Rachmaninoff,"Symphony No. 2 in E Minor, Op. 27: I. Largo - Allegro moderato",1153400
2021-08-28 08:34,Sergei Rachmaninoff,"Piano Concerto No. 2 in C Minor, Op. 18: III. Allegro scherzando",721052
2021-08-28 08:37,Sergei Rachmaninoff,"Prelude in B-Flat Minor, Op. 32, No. 2: Allegretto",185000
2021-08-28 08:50,Sergei Rachmaninoff,"Piano Concerto No. 3 in D Minor, Op. 30: III. Finale. Alla breve",752080
2021-08-28 08:53,Sergei Rachmaninoff,Rachmaninov : Rhapsody on a Theme of Paganini Op.43 : IX Variations No.16 & No.17,202853
2021-08-28 08:59,Sergei Rachmaninoff,"All-Night Vigil, Op. 37, ""Vespers"": Glorifying song of the Resurrection: Teach me O lord in the way of truth",358333
2021-08-28 09:02,Sergei Rachmaninoff,"13 Preludes, Op. 32: No. 3 in E Major",132333
2021-08-28 09:04,Sergei Rachmaninoff,"Piano Concerto No.2 In C Minor, Op.18: 1. Moderato - Excerpt",149293
2021-08-28 09:06,Sergei Rachmaninoff,"Prelude in E-Flat Minor, Op. 23, No. 9: Presto",116000
2021-08-28 09:17,Sergei Rachmaninoff,"Piano Concerto No. 2 in C Minor, Op. 18: II. Adagio sostenuto",658350
2021-08-28 09:24,Sergei Rachmaninoff,"Suite No. 2 in C Major, Op. 17: III. Romance: Andantino",397403
2021-08-28 09:37,Sergei Rachmaninoff,Trio élégiaque No. 1 in G Minor,820026
2021-08-28 09:48,Sergei Rachmaninoff,"Piano Concerto No. 2 in C Minor, Op. 18: II. Adagio sostenuto",615493
2021-08-28 09:51,Sergei Rachmaninoff,13 Préludes op.32: No.2 in B flat minor: Allegretto,195386
2021-08-28 09:59,Sergei Rachmaninoff,"Piano Sonata No. 2 in B-Flat Minor, Op. 36 (1931 version): I. Allegro agitato - Meno mosso",512973
2021-08-28 10:21,Sergei Rachmaninoff,"Trio élégiaque No.2 in D minor, Op.9 for Piano, Violin and Cello: 2. Quasi variazione",1303013
2021-08-28 10:23,Sergei Rachmaninoff,"13 Preludes, Op. 32: No. 7 in F Major",112773
2021-08-28 10:24,Sergei Rachmaninoff,"13 Preludes, Op. 32: No. 6 in F Minor: Allegro appassionato",82000
2021-08-28 10:32,Sergei Rachmaninoff,"6 Moments musicaux, Op. 16: No. 3, Andante cantabile",447453
2021-08-28 10:45,Sergei Rachmaninoff,"Symphonic Dances, Op. 45: III. Lento assai - Allegro vivace",801946
2021-08-28 10:47,Sergei Rachmaninoff,"13 Preludes, Op. 32: No. 7 in F Major: Moderato",128333
2021-08-28 10:51,Sergei Rachmaninoff,"Etude-Tableau In D, Op.39, No.9",215160
2021-08-28 10:52,Sergei Rachmaninoff,"Rhapsody on a Theme of Paganini, Op. 43: Variation 10",54280
2021-08-28 10:54,Sergei Rachmaninoff,"14 Songs, Op. 34 (text by A. Korinfsky, A.S. Khomyakov, F.I. Tyutchev and A. Fet): No. 9. Ti znal yego (You Knew Him)",136080
2021-08-28 10:58,Sergei Rachmaninoff,"Moments musicaux, Op. 16: No. 4, Presto",212383
2021-08-28 11:01,Sergei Rachmaninoff,"Rhapsody on a Theme of Paganini, Op. 43: Variation IX",29266
2021-08-28 11:01,Sergei Rachmaninoff,"6 Songs, Op. 8 (text by H. Heine and T. Shevchenko): No. 3. Duma (Brooding)",185760
2021-08-28 11:03,Sergei Rachmaninoff,"Prelude in F Major, Op. 32, No. 7: Moderato",122000
2021-08-28 11:19,Sergei Rachmaninoff,"Piano Concerto No. 3 in D Minor, Op. 30: 1. Allegro ma non tanto - Live",946333
2021-08-28 11:23,Sergei Rachmaninoff,"Études-tableaux, Op. 39: No. 1, Allegro agitato",210653
2021-08-28 11:26,Sergei Rachmaninoff,"Rhapsody on a Theme of Paganini, Op. 43: Introduction, Variation 1, 2, 3, 4, 5, 6",215533
2021-08-28 11:38,Sergei Rachmaninoff,"Piano Concerto No. 2 in C Minor, Op. 18: I. Moderato",701653
2021-08-28 11:39,Sergei Rachmaninoff,"Rhapsody on a Theme of Paganini, Op. 43: Variation No. 16 - Live",90560
2021-08-28 11:42,Sergei Rachmaninoff,"All-Night Vigil, Op. 37, ""Vespers"": Hexapsalms: Glory to God on high",131200
2021-08-28 11:45,Sergei Rachmaninoff,"Rachmaninov: 13 Preludes, Op. 32: No. 5 in G Major",191893
2021-08-28 11:47,Sergei Rachmaninoff,"12 Songs, Op. 21 (text by A.N. Apukhtin, S.Y. Nadson, E. Beketova, A. Golenishchev-Kutuzov and A. Kruglov): No. 5. Siren' (Lilacs)",110520
2021-08-28 11:49,Sergei Rachmaninoff,13 Préludes op.32: No.9 in A major: Allegro moderato,149520
2021-08-28 11:50,Sergei Rachmaninoff,Variation 9,22640
2021-08-28 11:53,Sergei Rachmaninoff,Preludes Op. 23: E flat major no. 6,209330
2021-08-28 11:54,Sergei Rachmaninoff,"Etudes tableaux, Op. 39: No. 1 in C Minor",71654
2021-08-29 05:46,Sergei Rachmaninoff,"Etudes tableaux, Op. 39: No. 1 in C Minor",102336
2021-08-29 05:57,Sergei Rachmaninoff,"Moments Musicaux, Op. 16: I. Andantino",460000
2021-08-29 06:18,Sergei Rachmaninoff,"Symphony No. 2 in E Minor, Op. 27: I. Largo - Allegro moderato",1279893
2021-08-29 06:26,Sergei Rachmaninoff,I. Allegro ma non tanto,450000
2021-08-29 13:16,Mili,String Theocracy,1600
2021-08-29 13:19,MEDUZA,Paradise - Loco Dice Remix,179173
2021-08-29 13:23,MEDUZA,Lose Control - Mathame Remix,255253
2021-08-29 13:27,MEDUZA,Paradise - Wh0 Remix,222720
2021-08-29 13:30,Ed Sheeran,Bad Habits - MEDUZA Remix,194331
2021-08-29 13:34,MEDUZA,Lose Control - Nancie Remix,191826
2021-08-29 13:36,MEDUZA,Paradise - Piano Version,158830
2021-08-29 13:39,MEDUZA,Paradise,167903
2021-08-29 13:42,MEDUZA,Paradise - Guitar Acoustic,185019
2021-08-29 13:45,MEDUZA,Paradise - Topic Remix,173709
2021-08-29 13:48,Dermot Kennedy,Power Over Me - MEDUZA Remix,178064
2021-08-29 13:52,MEDUZA,Piece Of Your Heart - CYA Remix,218546
2021-08-30 04:19,Said The Sky,Treading Water - CloudNone Remix,4800
2021-08-30 04:19,MEDUZA,Piece Of Your Heart - The Stickmen Remix,19040
2021-08-30 04:19,MEDUZA,Piece Of Your Heart - CYA Remix,36750
2021-08-30 04:21,Said The Sky,Treading Water,72708
2021-08-30 04:23,bbno$,edamame (feat. Rich Brian),133706
2021-08-30 04:25,DJ Snake,Run It (feat. Rick Ross & Rich Brian),163389
2021-08-30 04:59,88rising,California (feat. Warren Hue),24563
2021-08-30 05:00,Kanye West,Donda,15140
2021-08-30 05:00,Kanye West,Donda,1760
2021-08-30 05:00,Baby Keem,durag activity (with Travis Scott),1420
2021-08-30 05:00,Kanye West,Donda Chant,3730
2021-08-30 05:00,Kanye West,Junya pt 2,7720
2021-08-30 05:01,Kanye West,Ok Ok,74700
2021-08-30 05:02,Kanye West,New Again,43400
2021-08-30 05:02,Kanye West,Come to Life,26360
2021-08-30 05:03,ILLENIUM,Paper Thin,4420
2021-08-30 05:03,Kanye West,Stronger,13950
2021-08-30 05:05,ILLENIUM,Lay It Down,25660
2021-08-30 05:05,ILLENIUM,Brave Soul,140720
2021-08-30 05:05,ILLENIUM,Crazy Times,5220
2021-08-30 05:09,ILLENIUM,Brave Soul,172420
2021-08-30 05:10,DJ Snake,Middle,5860
2021-08-30 05:10,DJ Snake,Here Comes The Night,9320
2021-08-30 05:10,DJ Snake,Ocho Cinco,1440
2021-08-30 05:10,DJ Snake,Ocho Cinco,1510
2021-08-30 05:10,DJ Snake,Propaganda,2970
2021-08-30 05:10,DJ Snake,Loco Contigo (feat. J. Balvin & Tyga),1740
2021-08-30 05:10,DJ Snake,4 Life,5680
2021-08-30 05:10,DJ Snake,Let Me Love You,5620
2021-08-30 05:11,DJ Snake,Talk,20630
2021-08-30 05:11,DJ Snake,Middle,440
2021-08-30 05:11,DJ Snake,Sahara,4730
2021-08-30 05:11,DJ Snake,Ocho Cinco,1590
2021-08-30 05:11,DJ Snake,Pigalle,1770
2021-08-30 05:11,DJ Snake,Pigalle,8230
2021-08-30 05:11,DJ Snake,Sober,3120
2021-08-30 05:11,DJ Snake,The Half,2800
2021-08-30 05:12,DJ Snake,Oh Me Oh My,3680
2021-08-30 05:12,DJ Snake,Here Comes The Night,15390
2021-08-30 05:12,Jauz,Gassed Up,2340
2021-08-30 05:12,DJ Snake,Broken Summer,5700
2021-08-30 05:12,Diplo,Drop,2100
2021-08-30 05:12,DJ Snake,U Are My High,6340
2021-08-30 05:12,DJ Snake,Future Pt 2,3290
2021-08-30 05:12,DJ Snake,4 Life,2890
2021-08-30 05:12,DJ Snake,Let Me Love You,2880
2021-08-30 05:13,DJ Snake,You Know You Like It,3400
2021-08-30 05:13,DJ MERCER,Lunatic,2950
2021-08-30 05:13,DJ Snake,Oh Me Oh My - Malaa Remix,24730
2021-08-30 05:13,DJ Snake,Turn Down for What,1240
2021-08-30 05:13,Jauz,Gassed Up,3050
2021-08-30 05:13,DJ Snake,Propaganda,2220
2021-08-30 05:13,DJ Snake,Bird Machine,6830
2021-08-30 05:14,Higher Brothers,Made In China,24540
2021-08-30 05:14,DJ Snake,Maradona Riddim,4590
2021-08-30 05:15,Major Lazer,Cold Water (feat. Justin Bieber & MØ),9100
2021-08-30 05:15,Major Lazer,Lean On (feat. MØ & DJ Snake),5450
2021-08-30 05:16,Major Lazer,Titans (feat. Sia & Labrinth),12590
2021-08-30 05:16,Major Lazer,Light It Up (feat. Nyla & Fuse ODG) - Remix,19530
2021-08-30 05:20,Beyoncé,ALREADY,4490
2021-08-30 05:22,Said The Sky,Treading Water,84880
2021-08-30 05:27,Said The Sky,All I Got,315724
2021-08-30 05:31,ILLENIUM,Blame Myself,230571
2021-08-30 05:36,Seven Lions,Shadows,270422
2021-08-30 05:39,Nurko,Breathe Without,226315
2021-08-30 06:32,William Black,Deep End,208421
2021-08-30 07:13,Said The Sky,We Know Who We Are,247122
2021-08-30 07:17,Slushii,All I Need,225750
2021-08-30 07:21,ILLENIUM,Lay It Down,264774
2021-08-30 07:25,Seven Lions,Rush Over Me,259555
2021-08-30 07:29,Jai Wolf,Starlight,223058
2021-08-30 07:33,Said The Sky,Pray for Me,224878
2021-08-30 07:37,LIONE,Revive,252958
2021-08-30 07:40,3LAU,Touch,205772
2021-08-30 07:44,ILLENIUM,Sad Songs (& Said The Sky with Annika Wells),210423
2021-08-30 07:47,Seven Lions,Horizon,196340
2021-08-30 11:02,Gryffin,Need Your Love (with Noah Kahan),141089
2021-08-30 11:07,Seven Lions,Worlds Apart - SoulCircuit Remix,279117
2021-08-30 11:11,Seven Lions,Island (feat. Nevve),278400
2021-08-30 11:16,Seven Lions,A Way To Say Goodbye,295253
2021-08-30 11:21,Seven Lions,Pathless Is The Way,260972
2021-08-30 16:36,Seven Lions,She Was,294241
2021-08-30 16:39,Seven Lions,Only Now (feat. Tyler Graves) - Synymata Remix,142634
2021-08-31 03:22,Seven Lions,Only Now (feat. Tyler Graves) - Synymata Remix,71764
2021-08-31 03:28,Seven Lions,After Dark (feat. Fiora),390422
2021-08-31 03:33,Seven Lions,Lose Myself,312760
2021-08-31 03:38,Seven Lions,Rush Over Me,259555
2021-08-31 03:41,Seven Lions,Another Me (with Dylan Matthew),208052
2021-08-31 03:46,Seven Lions,Shadows,270422
2021-08-31 10:54,Seven Lions,Only Now (feat. Tyler Graves) - Mazare Remix,208457
2021-08-31 11:09,Above & Beyond,See The End - Nora En Pure Extended Mix,13045
2021-08-31 11:14,Seven Lions,Senseless (feat. Tyler Graves) - Nurko Remix,277500
2021-08-31 11:18,Seven Lions,Calling You Home (feat. RUNN) - Direct Remix,245512
2021-08-31 11:23,Seven Lions,Nepenthe,315613
2021-08-31 11:24,Seven Lions,Start Again (feat. Fiora),7260
2021-08-31 11:24,Seven Lions,Don't Wanna Fall - Xavi Remix,78184
2021-08-31 11:27,Sergei Rachmaninoff,No. 4 in D Major - Andante cantabile,6370
2021-08-31 11:27,Tchami,Praise (feat. Gunna),130430
2021-08-31 11:28,Pablo de Sarasate,"Zigeunerweisen, Op. 20: IV. Allegro molto vivace",69760
2021-08-31 11:32,Niccolò Paganini,"24 Caprices for Violin, Op.1, MS. 25: No. 1 in E Major",96177
2021-08-31 11:45,Gustav Mahler,Sinfonia No. 9 in D Major: IV. Adagio - Sehr langsam und noch zurückhalten - Molto adagio - Adagissimo,537792
2021-08-31 11:48,ILLENIUM,Paper Thin,197062
2021-08-31 11:52,ILLENIUM,Sideways,251830
2021-08-31 11:57,ILLENIUM,In My Mind,300222
2021-08-31 12:01,ILLENIUM,Fragments,210000
2021-08-31 12:05,ILLENIUM,Crazy Times,230400
2021-08-31 12:08,ILLENIUM,Losing Patience,231000
2021-08-31 12:12,ILLENIUM,Blame Myself,230571
2021-08-31 12:17,ILLENIUM,Brave Soul,277333
2021-08-31 12:21,ILLENIUM,Hearts on Fire,236317
2021-08-31 12:24,ILLENIUM,First Time,165779
2021-08-31 12:25,ILLENIUM,Nightlight,60002
2021-09-01 03:30,ILLENIUM,Nightlight,193944
